736.00,43046.00
819.00,43045.00
686.00,43044.00
1313.00,43043.00
984.00,43042.00
857.00,43041.00
980.00,43040.00
825.00,43039.00
965.00,43038.00
450.00,43037.00
983.00,43036.00
915.00,43035.00
722.00,43034.00
790.00,43033.00
597.00,43032.00
688.00,43031.00
734.00,43030.00
912.00,43029.00
855.00,43028.00
639.00,43027.00
550.00,43026.00
687.00,43025.00
746.00,43024.00
651.00,43023.00
800.00,43022.00
767.00,43021.00
625.00,43020.00
577.00,43019.00
529.00,43018.00
601.00,43017.00
639.00,43016.00
801.00,43015.00
606.00,43014.00
541.00,43013.00
493.00,43012.00
556.00,43011.00
598.00,43010.00
628.00,43009.00
849.00,43008.00
602.00,43007.00
478.00,43006.00
446.00,43005.00
475.00,43004.00
391.00,43003.00
329.00,43002.00
603.00,43001.00
577.00,43000.00
576.00,42999.00
453.00,42998.00
495.00,42997.00
512.00,42996.00
427.00,42995.00
530.00,42994.00
514.00,42993.00
380.00,42992.00
434.00,42991.00
428.00,42990.00
501.00,42989.00
478.00,42988.00
735.00,42987.00
560.00,42986.00
501.00,42985.00
400.00,42984.00
431.00,42983.00
547.00,42982.00
561.00,42981.00
680.00,42980.00
640.00,42979.00
376.00,42978.00
446.00,42977.00
349.00,42976.00
492.00,42975.00
377.00,42974.00
498.00,42973.00
427.00,42972.00
483.00,42971.00
448.00,42970.00
327.00,42969.00
365.00,42968.00
403.00,42967.00
445.00,42966.00
460.00,42965.00
587.00,42964.00
550.00,42963.00
493.00,42962.00
500.00,42961.00
301.00,42960.00
513.00,42959.00
429.00,42958.00
405.00,42957.00
373.00,42956.00
413.00,42955.00
329.00,42954.00
422.00,42953.00
439.00,42952.00
458.00,42951.00
434.00,42950.00
343.00,42949.00
332.00,42948.00
417.00,42947.00
390.00,42946.00
499.00,42945.00
395.00,42944.00
409.00,42943.00
412.00,42942.00
402.00,42941.00
402.00,42940.00
369.00,42939.00
380.00,42938.00
636.00,42937.00
480.00,42936.00
440.00,42935.00
436.00,42934.00
442.00,42933.00
371.00,42932.00
503.00,42931.00
363.00,42930.00
362.00,42929.00
422.00,42928.00
430.00,42927.00
311.00,42926.00
365.00,42925.00
333.00,42924.00
415.00,42923.00
433.00,42922.00
381.00,42921.00
394.00,42920.00
500.00,42919.00
398.00,42918.00
463.00,42917.00
474.00,42916.00
403.00,42915.00
400.00,42914.00
391.00,42913.00
404.00,42912.00
328.00,42911.00
405.00,42910.00
405.00,42909.00
427.00,42908.00
354.00,42907.00
458.00,42906.00
308.00,42905.00
344.00,42904.00
372.00,42903.00
446.00,42902.00
442.00,42901.00
697.00,42900.00
354.00,42899.00
300.00,42898.00
450.00,42897.00
432.00,42896.00
471.00,42895.00
414.00,42894.00
368.00,42893.00
361.00,42892.00
405.00,42891.00
401.00,42890.00
450.00,42889.00
409.00,42888.00
423.00,42887.00
363.00,42886.00
334.00,42885.00
373.00,42884.00
391.00,42883.00
496.00,42882.00
428.00,42881.00
379.00,42880.00
382.00,42879.00
430.00,42878.00
312.00,42877.00
406.00,42876.00
482.00,42875.00
461.00,42874.00
367.00,42873.00
393.00,42872.00
442.00,42871.00
343.00,42870.00
437.00,42869.00
275.00,42868.00
485.00,42867.00
384.00,42866.00
391.00,42865.00
371.00,42864.00
423.00,42863.00
287.00,42862.00
479.00,42861.00
413.00,42860.00
398.00,42859.00
370.00,42858.00
393.00,42857.00
501.00,42856.00
465.00,42855.00
590.00,42854.00
566.00,42853.00
473.00,42852.00
424.00,42851.00
320.00,42850.00
435.00,42849.00
319.00,42848.00
383.00,42847.00
528.00,42846.00
441.00,42845.00
414.00,42844.00
421.00,42843.00
451.00,42842.00
553.00,42841.00
629.00,42840.00
754.00,42839.00
610.00,42838.00
568.00,42837.00
579.00,42836.00
502.00,42835.00
487.00,42834.00
577.00,42833.00
422.00,42832.00
331.00,42831.00
379.00,42830.00
378.00,42829.00
407.00,42828.00
396.00,42827.00
519.00,42826.00
367.00,42825.00
395.00,42824.00
337.00,42823.00
364.00,42822.00
431.00,42821.00
370.00,42820.00
524.00,42819.00
545.00,42818.00
490.00,42817.00
482.00,42816.00
508.00,42815.00
492.00,42814.00
575.00,42813.00
707.00,42812.00
864.00,42811.00
649.00,42810.00
611.00,42809.00
479.00,42808.00
793.00,42807.00
596.00,42806.00
718.00,42805.00
511.00,42804.00
394.00,42803.00
402.00,42802.00
456.00,42801.00
537.00,42800.00
557.00,42799.00
613.00,42798.00
534.00,42797.00
506.00,42796.00
486.00,42795.00
516.00,42794.00
512.00,42793.00
439.00,42792.00
609.00,42791.00
700.00,42790.00
718.00,42789.00
608.00,42788.00
582.00,42787.00
649.00,42786.00
608.00,42785.00
832.00,42784.00
825.00,42783.00
721.00,42782.00
653.00,42781.00
797.00,42780.00
819.00,42779.00
587.00,42778.00
1109.00,42777.00
957.00,42776.00
696.00,42775.00
717.00,42774.00
638.00,42773.00
592.00,42772.00
715.00,42771.00
1003.00,42770.00
906.00,42769.00
686.00,42768.00
634.00,42767.00
621.00,42766.00
676.00,42765.00
751.00,42764.00
1087.00,42763.00
859.00,42762.00
652.00,42761.00
719.00,42760.00
477.00,42759.00
561.00,42758.00
712.00,42757.00
1047.00,42756.00
797.00,42755.00
743.00,42754.00
774.00,42753.00
638.00,42752.00
1017.00,42751.00
1126.00,42750.00
1358.00,42749.00
1046.00,42748.00
938.00,42747.00
1034.00,42746.00
1073.00,42745.00
1097.00,42744.00
1466.00,42743.00
1605.00,42742.00
1593.00,42741.00
1464.00,42740.00
1439.00,42739.00
1151.00,42738.00
1808.00,42737.00
1707.00,42736.00
1914.00,42370.00
2673.00,42371.00
1785.00,42372.00
1583.00,42373.00
1439.00,42374.00
1336.00,42375.00
1267.00,42376.00
1276.00,42377.00
1416.00,42378.00
895.00,42379.00
946.00,42380.00
950.00,42381.00
964.00,42382.00
1005.00,42383.00
1042.00,42384.00
1250.00,42385.00
1013.00,42386.00
1179.00,42387.00
883.00,42388.00
1111.00,42389.00
1108.00,42390.00
1436.00,42391.00
57.00,42392.00
1336.00,42393.00
1125.00,42394.00
1012.00,42395.00
835.00,42396.00
913.00,42397.00
1020.00,42398.00
1232.00,42399.00
868.00,42400.00
698.00,42401.00
677.00,42402.00
497.00,42403.00
741.00,42404.00
848.00,42405.00
1185.00,42406.00
790.00,42407.00
901.00,42408.00
791.00,42409.00
792.00,42410.00
934.00,42411.00
1182.00,42412.00
1297.00,42413.00
938.00,42414.00
1082.00,42415.00
817.00,42416.00
845.00,42417.00
833.00,42418.00
927.00,42419.00
968.00,42420.00
724.00,42421.00
597.00,42422.00
459.00,42423.00
477.00,42424.00
632.00,42425.00
739.00,42426.00
952.00,42427.00
578.00,42428.00
507.00,42429.00
486.00,42430.00
680.00,42431.00
652.00,42432.00
733.00,42433.00
816.00,42434.00
578.00,42435.00
501.00,42436.00
491.00,42437.00
531.00,42438.00
461.00,42439.00
622.00,42440.00
681.00,42441.00
489.00,42442.00
374.00,42443.00
474.00,42444.00
475.00,42445.00
733.00,42446.00
639.00,42447.00
771.00,42448.00
629.00,42449.00
752.00,42450.00
689.00,42451.00
692.00,42452.00
725.00,42453.00
774.00,42454.00
854.00,42455.00
713.00,42456.00
723.00,42457.00
674.00,42458.00
570.00,42459.00
517.00,42460.00
567.00,42461.00
611.00,42462.00
520.00,42463.00
422.00,42464.00
586.00,42465.00
522.00,42466.00
550.00,42467.00
572.00,42468.00
520.00,42469.00
443.00,42470.00
443.00,42471.00
488.00,42472.00
375.00,42473.00
435.00,42474.00
512.00,42475.00
608.00,42476.00
445.00,42477.00
463.00,42478.00
449.00,42479.00
498.00,42480.00
487.00,42481.00
448.00,42482.00
609.00,42483.00
455.00,42484.00
457.00,42485.00
407.00,42486.00
515.00,42487.00
550.00,42488.00
644.00,42489.00
588.00,42490.00
512.00,42491.00
653.00,42492.00
467.00,42493.00
440.00,42494.00
591.00,42495.00
568.00,42496.00
646.00,42497.00
501.00,42498.00
500.00,42499.00
403.00,42500.00
369.00,42501.00
542.00,42502.00
440.00,42503.00
675.00,42504.00
519.00,42505.00
495.00,42506.00
509.00,42507.00
674.00,42508.00
556.00,42509.00
556.00,42510.00
579.00,42511.00
449.00,42512.00
468.00,42513.00
414.00,42514.00
425.00,42515.00
528.00,42516.00
552.00,42517.00
553.00,42518.00
450.00,42519.00
522.00,42520.00
390.00,42521.00
442.00,42522.00
486.00,42523.00
540.00,42524.00
513.00,42525.00
339.00,42526.00
473.00,42527.00
405.00,42528.00
336.00,42529.00
489.00,42530.00
512.00,42531.00
494.00,42532.00
498.00,42533.00
434.00,42534.00
431.00,42535.00
418.00,42536.00
457.00,42537.00
548.00,42538.00
488.00,42539.00
358.00,42540.00
436.00,42541.00
418.00,42542.00
505.00,42543.00
470.00,42544.00
581.00,42545.00
499.00,42546.00
377.00,42547.00
483.00,42548.00
460.00,42549.00
460.00,42550.00
503.00,42551.00
461.00,42552.00
516.00,42553.00
438.00,42554.00
470.00,42555.00
482.00,42556.00
470.00,42557.00
550.00,42558.00
484.00,42559.00
588.00,42560.00
525.00,42561.00
566.00,42562.00
497.00,42563.00
463.00,42564.00
587.00,42565.00
566.00,42566.00
446.00,42567.00
451.00,42568.00
383.00,42569.00
461.00,42570.00
389.00,42571.00
414.00,42572.00
522.00,42573.00
488.00,42574.00
390.00,42575.00
424.00,42576.00
446.00,42577.00
404.00,42578.00
386.00,42579.00
485.00,42580.00
408.00,42581.00
371.00,42582.00
491.00,42583.00
468.00,42584.00
498.00,42585.00
456.00,42586.00
443.00,42587.00
579.00,42588.00
341.00,42589.00
485.00,42590.00
483.00,42591.00
507.00,42592.00
441.00,42593.00
567.00,42594.00
459.00,42595.00
404.00,42596.00
383.00,42597.00
462.00,42598.00
501.00,42599.00
464.00,42600.00
592.00,42601.00
517.00,42602.00
579.00,42603.00
617.00,42604.00
560.00,42605.00
435.00,42606.00
469.00,42607.00
514.00,42608.00
609.00,42609.00
449.00,42610.00
567.00,42611.00
459.00,42612.00
416.00,42613.00
462.00,42614.00
595.00,42615.00
789.00,42616.00
545.00,42617.00
666.00,42618.00
542.00,42619.00
493.00,42620.00
483.00,42621.00
527.00,42622.00
491.00,42623.00
406.00,42624.00
484.00,42625.00
430.00,42626.00
469.00,42627.00
510.00,42628.00
670.00,42629.00
717.00,42630.00
489.00,42631.00
490.00,42632.00
596.00,42633.00
591.00,42634.00
542.00,42635.00
591.00,42636.00
839.00,42637.00
626.00,42638.00
645.00,42639.00
613.00,42640.00
603.00,42641.00
693.00,42642.00
626.00,42643.00
1035.00,42644.00
889.00,42645.00
880.00,42646.00
791.00,42647.00
839.00,42648.00
698.00,42649.00
853.00,42650.00
1130.00,42651.00
1070.00,42652.00
1288.00,42653.00
852.00,42654.00
997.00,42655.00
898.00,42656.00
1005.00,42657.00
1278.00,42658.00
1055.00,42659.00
892.00,42660.00
747.00,42661.00
888.00,42662.00
908.00,42663.00
812.00,42664.00
1322.00,42665.00
1130.00,42666.00
991.00,42667.00
1205.00,42668.00
1236.00,42669.00
994.00,42670.00
1445.00,42671.00
1637.00,42672.00
1055.00,42673.00
1050.00,42674.00
1029.00,42675.00
958.00,42676.00
978.00,42677.00
1215.00,42678.00
1635.00,42679.00
1005.00,42680.00
1142.00,42681.00
946.00,42682.00
726.00,42683.00
1023.00,42684.00
1573.00,42685.00
2332.00,42686.00
1324.00,42687.00
969.00,42688.00
917.00,42689.00
999.00,42690.00
932.00,42691.00
1240.00,42692.00
1614.00,42693.00
1373.00,42694.00
1595.00,42695.00
1607.00,42696.00
2090.00,42697.00
1806.00,42698.00
4434.00,42699.00
2623.00,42700.00
1891.00,42701.00
1547.00,42702.00
918.00,42703.00
1012.00,42704.00
1367.00,42705.00
1803.00,42706.00
2893.00,42707.00
2021.00,42708.00
1545.00,42709.00
1264.00,42710.00
1469.00,42711.00
1833.00,42712.00
2403.00,42713.00
2838.00,42714.00
2130.00,42715.00
1728.00,42716.00
1757.00,42717.00
1801.00,42718.00
1735.00,42719.00
2226.00,42720.00
2672.00,42721.00
2009.00,42722.00
2742.00,42723.00
2506.00,42724.00
2573.00,42725.00
2585.00,42726.00
2778.00,42727.00
1602.00,42728.00
1796.00,42729.00
2327.00,42730.00
2339.00,42731.00
2792.00,42732.00
2115.00,42733.00
2859.00,42734.00
2188.00,42735.00
2655.00,42005.00
2922.00,42006.00
2606.00,42007.00
2267.00,42008.00
1931.00,42009.00
1877.00,42010.00
1535.00,42011.00
1560.00,42012.00
2046.00,42013.00
2114.00,42014.00
1779.00,42015.00
1101.00,42016.00
1311.00,42017.00
1387.00,42018.00
1230.00,42019.00
1392.00,42020.00
1876.00,42021.00
786.00,42022.00
1432.00,42023.00
1099.00,42024.00
1169.00,42025.00
993.00,42026.00
1170.00,42027.00
1441.00,42028.00
1483.00,42029.00
1002.00,42030.00
727.00,42031.00
1038.00,42032.00
1057.00,42033.00
1357.00,42034.00
1424.00,42035.00
1244.00,42036.00
875.00,42037.00
1055.00,42038.00
1189.00,42039.00
1040.00,42040.00
1201.00,42041.00
1578.00,42042.00
1143.00,42043.00
1038.00,42044.00
1060.00,42045.00
947.00,42046.00
1143.00,42047.00
1381.00,42048.00
2098.00,42049.00
1777.00,42050.00
1714.00,42051.00
1598.00,42052.00
1467.00,42053.00
1537.00,42054.00
1537.00,42055.00
1597.00,42056.00
1296.00,42057.00
1168.00,42058.00
1023.00,42059.00
962.00,42060.00
1040.00,42061.00
1133.00,42062.00
1373.00,42063.00
871.00,42064.00
971.00,42065.00
759.00,42066.00
939.00,42067.00
813.00,42068.00
1051.00,42069.00
1367.00,42070.00
899.00,42071.00
706.00,42072.00
723.00,42073.00
669.00,42074.00
680.00,42075.00
821.00,42076.00
724.00,42077.00
882.00,42078.00
756.00,42079.00
916.00,42080.00
732.00,42081.00
777.00,42082.00
790.00,42083.00
1182.00,42084.00
824.00,42085.00
791.00,42086.00
692.00,42087.00
646.00,42088.00
604.00,42089.00
873.00,42090.00
1048.00,42091.00
871.00,42092.00
943.00,42093.00
807.00,42094.00
894.00,42095.00
845.00,42096.00
1102.00,42097.00
1190.00,42098.00
1018.00,42099.00
967.00,42100.00
910.00,42101.00
860.00,42102.00
913.00,42103.00
956.00,42104.00
908.00,42105.00
592.00,42106.00
529.00,42107.00
564.00,42108.00
576.00,42109.00
526.00,42110.00
670.00,42111.00
921.00,42112.00
723.00,42113.00
496.00,42114.00
654.00,42115.00
723.00,42116.00
603.00,42117.00
761.00,42118.00
817.00,42119.00
462.00,42120.00
624.00,42121.00
629.00,42122.00
573.00,42123.00
583.00,42124.00
799.00,42125.00
758.00,42126.00
645.00,42127.00
575.00,42128.00
531.00,42129.00
534.00,42130.00
519.00,42131.00
561.00,42132.00
707.00,42133.00
515.00,42134.00
465.00,42135.00
468.00,42136.00
502.00,42137.00
556.00,42138.00
580.00,42139.00
684.00,42140.00
569.00,42141.00
613.00,42142.00
496.00,42143.00
608.00,42144.00
671.00,42145.00
631.00,42146.00
857.00,42147.00
642.00,42148.00
817.00,42149.00
516.00,42150.00
553.00,42151.00
567.00,42152.00
576.00,42153.00
694.00,42154.00
486.00,42155.00
535.00,42156.00
542.00,42157.00
552.00,42158.00
581.00,42159.00
564.00,42160.00
645.00,42161.00
537.00,42162.00
478.00,42163.00
466.00,42164.00
508.00,42165.00
415.00,42166.00
509.00,42167.00
619.00,42168.00
688.00,42169.00
452.00,42170.00
511.00,42171.00
571.00,42172.00
622.00,42173.00
599.00,42174.00
622.00,42175.00
503.00,42176.00
471.00,42177.00
473.00,42178.00
488.00,42179.00
572.00,42180.00
639.00,42181.00
527.00,42182.00
469.00,42183.00
535.00,42184.00
610.00,42185.00
567.00,42186.00
598.00,42187.00
605.00,42188.00
640.00,42189.00
389.00,42190.00
478.00,42191.00
521.00,42192.00
526.00,42193.00
551.00,42194.00
703.00,42195.00
504.00,42196.00
559.00,42197.00
440.00,42198.00
469.00,42199.00
534.00,42200.00
453.00,42201.00
573.00,42202.00
592.00,42203.00
420.00,42204.00
496.00,42205.00
473.00,42206.00
473.00,42207.00
461.00,42208.00
560.00,42209.00
676.00,42210.00
396.00,42211.00
469.00,42212.00
552.00,42213.00
490.00,42214.00
411.00,42215.00
567.00,42216.00
704.00,42217.00
440.00,42218.00
537.00,42219.00
604.00,42220.00
688.00,42221.00
636.00,42222.00
702.00,42223.00
571.00,42224.00
487.00,42225.00
605.00,42226.00
614.00,42227.00
555.00,42228.00
642.00,42229.00
680.00,42230.00
541.00,42231.00
458.00,42232.00
537.00,42233.00
522.00,42234.00
569.00,42235.00
653.00,42236.00
650.00,42237.00
627.00,42238.00
564.00,42239.00
681.00,42240.00
570.00,42241.00
592.00,42242.00
581.00,42243.00
714.00,42244.00
683.00,42245.00
502.00,42246.00
560.00,42247.00
580.00,42248.00
523.00,42249.00
641.00,42250.00
683.00,42251.00
839.00,42252.00
688.00,42253.00
756.00,42254.00
575.00,42255.00
536.00,42256.00
620.00,42257.00
643.00,42258.00
864.00,42259.00
571.00,42260.00
599.00,42261.00
644.00,42262.00
562.00,42263.00
594.00,42264.00
690.00,42265.00
900.00,42266.00
674.00,42267.00
692.00,42268.00
699.00,42269.00
1011.00,42270.00
766.00,42271.00
776.00,42272.00
968.00,42273.00
814.00,42274.00
705.00,42275.00
743.00,42276.00
740.00,42277.00
801.00,42278.00
797.00,42279.00
1367.00,42280.00
1234.00,42281.00
1057.00,42282.00
867.00,42283.00
883.00,42284.00
873.00,42285.00
899.00,42286.00
1427.00,42287.00
1375.00,42288.00
1300.00,42289.00
930.00,42290.00
848.00,42291.00
935.00,42292.00
1232.00,42293.00
1699.00,42294.00
1565.00,42295.00
1360.00,42296.00
1331.00,42297.00
1173.00,42298.00
1184.00,42299.00
1548.00,42300.00
1927.00,42301.00
1505.00,42302.00
1531.00,42303.00
1486.00,42304.00
1049.00,42305.00
1291.00,42306.00
1446.00,42307.00
1950.00,42308.00
1294.00,42309.00
1352.00,42310.00
1253.00,42311.00
1118.00,42312.00
1135.00,42313.00
1363.00,42314.00
1723.00,42315.00
1364.00,42316.00
1117.00,42317.00
1003.00,42318.00
1592.00,42319.00
1024.00,42320.00
1501.00,42321.00
1817.00,42322.00
1447.00,42323.00
1079.00,42324.00
1095.00,42325.00
1171.00,42326.00
989.00,42327.00
1475.00,42328.00
2089.00,42329.00
1813.00,42330.00
1664.00,42331.00
1871.00,42332.00
2088.00,42333.00
1880.00,42334.00
3004.00,42335.00
2534.00,42336.00
1992.00,42337.00
1729.00,42338.00
1347.00,42339.00
1483.00,42340.00
1611.00,42341.00
2190.00,42342.00
2916.00,42343.00
2115.00,42344.00
1731.00,42345.00
1649.00,42346.00
1607.00,42347.00
1573.00,42348.00
1960.00,42349.00
2885.00,42350.00
1831.00,42351.00
1490.00,42352.00
1373.00,42353.00
1602.00,42354.00
1110.00,42355.00
2260.00,42356.00
2820.00,42357.00
2348.00,42358.00
2897.00,42359.00
2487.00,42360.00
2014.00,42361.00
2615.00,42362.00
3220.00,42364.00
2416.00,42365.00
2719.00,42366.00
2577.00,42367.00
2649.00,42368.00
2179.00,42369.00
2765.00,41640.00
2867.00,41641.00
2518.00,41642.00
